,zipcode,FIPS,gentrification_score
7444,41094,21,0.7874244921826419
7445,78861,48,1.935883177169599
7446,32579,12,1.08607680411905
7447,78121,48,1.7854487689275025
7448,31791,13,1.1493357723061872
7449,29669,45,0.8211221136203282
7450,77441,48,7.936564840675987
7451,36877,1,1.5974354098182504
7452,25403,54,-0.5777096114519412
7453,70739,22,3.758556297141961
7454,27608,37,4.099618662115485
7455,78629,48,1.755880009820476
7456,25071,54,
7457,75652,48,1.451285851923219
7458,22657,51,1.3175059751846072
7459,75494,48,-0.42662551419710104
7460,70811,22,-1.503090756515713
7461,32333,12,-0.7103774371434359
7462,35951,1,-0.48766396462785716
7463,76247,48,
7464,73106,40,-0.3682889969543253
7465,33190,12,2.669025403975479
7466,31014,13,0.8132853650575212
7467,28134,37,1.5299095560078015
7468,30467,13,0.5625697156423695
7469,71119,22,9.836672464954459
7470,20851,24,0.474424893244922
7471,78642,48,1.520423949423578
7472,36022,1,-3.7081997066928802
7473,25064,54,
7474,28206,37,1.2645764782854594
7475,35773,1,-0.17177744108195636
7476,31047,13,2.6447273816656653
7477,74953,40,-0.29492995114375536
7478,19943,10,-32.54015037593975
7479,76302,48,40.36097560975897
7480,40243,21,0.7552419506448246
7481,21704,24,2.5234531195665326
7482,34288,12,0.8010401924399838
7483,33146,12,2.071222770157929
7484,77836,48,0.9413686005296684
7485,36610,1,1.493919820595226
7486,35453,1,0.025732466261100113
7487,79735,48,1.3348140873721719
7488,73089,40,2.276470914059956
7489,37179,47,0.5527549778700517
7490,75757,48,2.6690517556693503
7491,74128,40,0.6151346332404826
7492,78416,48,1.686836974744009
7493,70070,22,2.7837030005052847
7494,20124,51,1.4563610684409725
7495,31415,13,0.2062312338523848
7496,78945,48,2.9677978585350466
7497,29010,45,2.8158751162291686
7498,32784,12,-0.07099666292746082
7499,40906,21,1.0
7500,20866,24,1.952924966431482
7501,28721,37,1.6365441179834117
7502,77372,48,1.1659175668925537
7503,78669,48,1.8119354714609965
7504,27949,37,2.070001806032146
7505,76054,48,
7506,32220,12,-0.05999340480372614
7507,76354,48,45.57853658536919
7508,73068,40,1.2142414077437056
7509,39581,28,-4.548170276325619
7510,23702,51,-1.445677370415932
7511,40108,21,0.7969672292107065
7512,28170,37,1.403983376177927
7513,78336,48,0.5905214063049504
7514,75862,48,-4.1893877551020156
7515,32063,12,3.3218226968968936
7516,25405,54,1.9924335378323104
7517,74023,40,2.459712862584238
7518,78612,48,0.029198907426168163
7519,78559,48,2.0732931543653548
7520,73116,40,1.210196745178007
7521,30436,13,0.1804021100826118
7522,33974,12,1.999260716697325
7523,34453,12,4.711264898116128
7524,36110,1,-1.1110860421266378
7525,72745,5,0.05226440181260751
7526,77808,48,1.174415560832848
7527,35204,1,-0.16613292896286025
7528,23117,51,0.953372690003611
7529,70047,22,2.395182171520303
7530,28384,37,1.1995777278510142
7531,32501,12,0.6597212219069601
7532,74948,40,0.8765392953052704
7533,23662,51,2.696780890451467
7534,28337,37,0.6777071807777603
7535,77563,48,1.0663037803853632
7536,71047,22,-14.58332139568197
7537,28364,37,2.407560295590504
7538,25428,54,0.45475460122699385
7539,28469,37,3.3717935278269886
7540,32148,12,-0.13218182758442357
7541,75065,48,
7542,38843,28,-0.8308359218791682
7543,23072,51,2.497612055005078
7544,38558,47,0.6945978450285933
7545,33478,12,1.0693058482394822
7546,35004,1,1.9834858857479436
7547,21774,24,1.5178173314234316
7548,34117,12,0.485046407700241
7549,74873,40,0.7370278856336046
7550,33513,12,
7551,22308,51,2.0438277752283933
7552,75054,48,
7553,79108,48,-0.578023452135901
7554,26452,54,0.34021778353250776
7555,30054,13,-0.6360509281460469
7556,33853,12,2.574060782166516
7557,77003,48,3.666684109912483
7558,22307,51,1.0314377641826336
7559,70529,22,1.9936117197339192
7560,40242,21,0.4677963127749429
7561,77078,48,0.5066730430493473
7562,75223,48,
7563,34475,12,-0.8409349111444654
7564,75249,48,
7565,28360,37,1.9642963484286602
7566,29161,45,0.9011040585168186
7567,75233,48,
7568,36613,1,0.14980140712723283
7569,35960,1,0.7914280341237411
7570,34461,12,-0.32372164552095994
7571,20781,24,1.0841696202167488
7572,33812,12,2.975507150524227
7573,28333,37,3.2824238676766115
7574,70754,22,-0.07174360625664891
7575,29365,45,1.9565287286015638
7576,35223,1,-0.5310407406730787
7577,27025,37,2.2958870992439304
7578,35761,1,2.3130466651470667
7579,32693,12,0.6847020412338628
7580,28904,37,-0.09149046940499762
7581,76230,48,1.5470295566255636
7582,74033,40,0.9693030584395477
7583,32219,12,0.5597006588466489
7584,25419,54,1.2523006134969326
7585,70544,22,-0.32518613999502083
7586,30529,13,1.6593044419302472
7587,77484,48,0.7308040626905244
7588,27214,37,2.859718937069792
7589,21054,24,-1.04807679875881
7590,27040,37,4.307917164005107
7591,29691,45,-3.3527800758851045
7592,35125,1,1.3265056666675354
7593,32344,12,-0.06331114048983276
7594,28657,37,-0.5471972070249507
7595,24477,51,0.3863042210469162
7596,36206,1,0.7601407072011875
7597,31632,13,4350.5507246418065
7598,32222,12,0.5333064141648666
7599,35769,1,365.5479115479179
7600,27244,37,1.7287537734610832
7601,28723,37,1.14372882145394
7602,76667,48,0.47614977227519495
7603,29510,45,1.2513398342526996
7604,34429,12,-9.387927720107689
7605,28428,37,2.030460647210888
7606,22960,51,2.6311500846597897
7607,74868,40,2.355669761517334
7608,33330,12,2.396034471427666
7609,28470,37,0.2887423605505636
7610,78578,48,0.1831051211757288
7611,79901,48,-0.5267791636096806
7612,70444,22,-0.8799883356419039
7613,20678,24,1.143472731872365
7614,34428,12,12.038446751249547
7615,75654,48,-0.5185355369450825
7616,33982,12,1.050665355851268
7617,73025,40,2.3229845335654735
7618,38672,28,6.020390787961353
7619,28778,37,0.3889765652517992
7620,28713,37,-3.429506383454002
7621,35653,1,2.1160309780657496
7622,76164,48,
7623,20882,24,1.2685730989896895
7624,35064,1,0.3185026460688275
7625,35906,1,1.06368179829107
7626,32776,12,3.5713275489107152
7627,21788,24,-0.408375926782981
7628,22827,51,1.077809001125297
7629,20872,24,1.8822948597652434
7630,76088,48,
7631,78756,48,1.5889526936048528
7632,30620,13,0.6165106620227548
7633,24293,51,-0.6462931522354122
7634,33540,12,-1.5449179496986545
7635,24016,51,5.4864697047249
7636,39567,28,0.3420069965803193
7637,70548,22,0.8531804615236733
7638,35660,1,-0.165390914394563
7639,37062,47,1.456443637046956
7640,70445,22,2.239739026231959
7641,79772,48,1.0
7642,28425,37,-1.140697157515921
7643,77954,48,2.4733599555072336
7644,32640,12,2.6572891348192567
7645,30531,13,1.873349975754745
7646,21047,24,-0.42806500096968075
7647,27052,37,-1.460786531321015
7648,30268,13,1.428423985278427
7649,33976,12,0.6305999254895563
7650,72560,5,0.2644125074946856
7651,76426,48,
7652,73045,40,0.6510783213393259
7653,78256,48,2.789346384515574
7654,35228,1,0.11911877164639165
7655,23664,51,2.579687995149248
7656,29702,45,-1.3673054276843968
7657,76645,48,2.315935725988687
7658,28377,37,-0.48163386839184696
7659,32561,12,3.6020863133422893
7660,36105,1,-0.4026687724613612
7661,36604,1,1.730663845042287
7662,33972,12,1.007480149952267
7663,72719,5,1.2475185195235128
7664,76905,48,1.293718209241566
7665,38068,47,-2.722836073002926
7666,19962,10,-14.844210526315806
7667,77562,48,1.1332583023381892
7668,34947,12,0.6463480299774339
7669,71852,5,-1.2200348843547295
7670,28138,37,0.5640281654203347
7671,28621,37,1.7268314397151094
7672,78362,48,0.5120680412863925
7673,27298,37,0.20438911464376244
7674,37397,47,0.4673680666803313
7675,28445,37,2.1959980406425106
7676,35634,1,2.719777323239779
7677,30546,13,1.6670087380852303
7678,70443,22,0.2276736895822683
7679,30427,13,0.3486333972858159
7680,36544,1,-0.5434515678176904
7681,77418,48,2.1661151179109193
7682,40513,21,-0.8124084675808813
7683,78225,48,0.012419351945419432
7684,30525,13,1.7971806113606836
7685,21102,24,0.9793478085202669
7686,32908,12,1.4678990468101378
7687,29127,45,5.281843083545296
7688,32643,12,1.3519455443645494
7689,30326,13,0.40477355957740296
7690,76102,48,
7691,30752,13,0.1382491000404845
7692,34604,12,-1.329267677449102
7693,37764,47,0.5110855527533734
7694,28457,37,-0.08818807566744155
7695,21769,24,2.370664542423244
7696,72834,5,2.206305018433528
7697,77032,48,1.1598583341366413
7698,38060,47,2.0449294042175032
7699,22443,51,2.5507623010767126
7700,23002,51,0.7531321330102997
7701,39083,28,0.8026025268620695
7702,39666,28,-1.8245186448939794
7703,79756,48,4.923164798605091
7704,24521,51,2.043150630602047
7705,78557,48,
7706,28340,37,1.2932490593617196
7707,28513,37,2.1843332378148843
7708,77518,48,-0.40166653938939584
7709,33170,12,0.18221322485721356
7710,77306,48,0.4715294930650583
7711,31027,13,0.2833534000758686
7712,73026,40,1.4134972149732652
7713,29054,45,2.6740922173445356
7714,34240,12,0.40134602829638993
7715,78957,48,0.7795357843577287
7716,29654,45,-1.014987345987702
7717,73055,40,60.52983293556191
7718,74010,40,1.089498747924932
7719,31411,13,-1.0397231338593682
7720,28730,37,1.2144441852273715
7721,33592,12,-0.6094072456745705
7722,28777,37,1.1085646551025294
7723,27601,37,1.5476592556978748
7724,25143,54,
7725,72086,5,1.0376424140642888
7726,73601,40,0.7066369022065769
7727,39525,28,1.279430839982706
7728,24522,51,1.5322439914333308
7729,19952,10,5.0451127819549
7730,37840,47,1.4192930524116303
7731,78204,48,1.8862725400973066
7732,33954,12,-1.4923633299392574
7733,32814,12,0.30385269041890345
7734,29829,45,2.538376201721413
7735,24605,51,-0.41802257764773526
7736,20607,24,0.2652530520487597
7737,70774,22,6.215152757042627
7738,78639,48,1.9340795558739976
7739,24504,51,1.8369159990481476
7740,33868,12,0.778642755689517
7741,42743,21,0.7788626538077819
7742,20166,51,-0.4683892723698711
7743,19734,10,22.136745991803878
7744,36093,1,4.286224234903547
7745,21787,24,0.36599933738444806
7746,73075,40,2.2833224117746664
7747,38058,47,1.1308920552524562
7748,28731,37,1.2839021623278295
7749,31639,13,2.3346209934787256
7750,25541,54,-0.3007523438404259
7751,35043,1,0.27295006877256
7752,23075,51,0.25784404916272397
7753,40118,21,1.341538307285465
7754,34688,12,3.3195274672285704
7755,31620,13,0.5207837740731782
7756,31793,13,1.3645395372014077
7757,24219,51,-19.52235427277877
7758,34229,12,1.9930595415967427
7759,28466,37,0.5083830684894971
7760,34607,12,0.17014746410775997
7761,29356,45,0.4202231503847435
7762,79316,48,1.413306744562413
7763,27850,37,-0.4158176943699729
7764,31636,13,255.65217391328608
7765,36587,1,2.584917206907717
7766,20695,24,0.37369015095045144
7767,21911,24,1.301271173914329
7768,31036,13,-3.256381066506891
7769,36064,1,9.678538621456543
7770,75009,48,
7771,77611,48,1.760316851054866
7772,20794,24,1.9420910369125357
7773,77423,48,3.041189512519705
7774,35146,1,0.6584417991006065
7775,75428,48,
7776,77461,48,1.4618504946912858
7777,20636,24,-7.3776528492729945
7778,76085,48,
7779,31820,13,-0.8659414493680992
7780,34436,12,2.716647443291044
7781,28580,37,-0.9666568787639144
7782,78721,48,0.9369574639976409
7783,27958,37,7.122962188217642
7784,22968,51,1.4367415487454067
7785,39482,28,1.0121609877769375
7786,75979,48,0.5726379501260134
7787,78163,48,4.012585780430006
7788,79102,48,1.322126882068598
7789,29645,45,1.2570072060090292
7790,24588,51,0.5809470928849059
7791,33042,12,1.0890666553424595
7792,70647,22,-0.5514860711087445
7793,35128,1,3.0640807140166397
7794,32456,12,1.3235723168165303
7795,20732,24,0.5754616887396757
7796,36322,1,0.6136955712690788
7797,23510,51,-1.490042743466835
7798,32038,12,-0.05894582365170509
7799,28168,37,0.3491423273380733
7800,38382,47,1.2598170743649497
7801,28166,37,1.193486831826843
7802,39577,28,-0.05855619802168055
7803,31320,13,-0.289919792651747
7804,27239,37,3.5336769173484424
7805,21617,24,1.5378850442821141
7806,41035,21,-0.712809671350819
7807,33785,12,-0.042123886745124905
7808,21853,24,-0.43392878210397023
7809,37185,47,0.510453592902329
7810,22664,51,0.6334476043910586
7811,31408,13,1.461263179945535
7812,35476,1,0.5583525627578486
7813,28610,37,1.8375591886107165
7814,27045,37,0.5871597944063794
7815,32439,12,1.5815836516171435
7816,76273,48,2.632712863988206
7817,21048,24,3.0407338871290985
7818,31316,13,3.294175335364788
7819,39232,28,1.6045638266720519
7820,41129,21,0.8018755524808793
7821,76367,48,-1.0107317073170456
7822,39530,28,1.998663574545026
7823,27523,37,2.9411245427785695
7824,30417,13,0.9088923696156033
7825,74126,40,0.5585978166061732
7826,35222,1,2.9614047175975133
7827,39170,28,1.3832336225267343
7828,32132,12,-0.8657519824760992
7829,34987,12,2.991905994997234
7830,31201,13,1.3280318091451349
7831,37186,47,1.2596720462083526
7832,79849,48,5.596478356566379
7833,75650,48,20.1559755123768
7834,21090,24,2.991618721313598
7835,32204,12,1.5197378072991317
7836,35824,1,4.3782107149720915
7837,78387,48,1.4283531536699214
7838,38004,47,3.7858431767219303
7839,32134,12,0.06940931594092331
7840,41472,21,-0.054933155969403596
7841,28207,37,1.563810532218922
7842,25560,54,2.671831474979746
7843,27377,37,-0.09292803009149517
7844,75657,48,0.4591052344137528
7845,33182,12,0.47830057900746203
7846,32736,12,2.8697198539563096
7847,79835,48,-0.17461482024944666
7848,70812,22,-1.3352397470800026
7849,21795,24,0.7738793679056303
7850,77002,48,1.1842164498154082
7851,36079,1,3.099597503984441
7852,70818,22,1.518434764790257
7853,29670,45,1.5780380570353871
7854,75021,48,0.8797088094360498
7855,78408,48,1.8017983413058554
7856,20712,24,0.9233766332659563
7857,78264,48,1.2647040064418797
7858,32054,12,-1.3432781571168408
7859,34211,12,1.5687582976597851
7860,30607,13,2.296402729496589
7861,79410,48,0.7703381485546048
7862,77565,48,-1.751239451113636
7863,28103,37,0.8308703486019959
7864,78730,48,-1.2190202741693485
7865,75645,48,3.9033350626250636
7866,77807,48,2.2957110077139133
7867,74434,40,1.3982605228399843
7868,75570,48,1.2985026887631685
7869,79124,48,2.915946989846659
7870,19807,10,-165.6409519016463
7871,76657,48,0.1372459639909827
7872,33973,12,1.4445421100426112
7873,29006,45,2.1008917928889144
7874,70512,22,-2.7999873249255343
7875,32095,12,1.5716702671054479
7876,73080,40,0.3187980563935008
7877,74132,40,0.7594222165949183
7878,72730,5,0.2380728841613973
7879,42748,21,0.346178281410633
7880,78231,48,-0.6619648128327336
7881,78576,48,
7882,24171,51,0.8142438964192437
7883,78016,48,1.4555346938612812
7884,23970,51,0.15945440258135227
7885,28694,37,1.2208997544617537
7886,31064,13,-0.17395416599602034
7887,39455,28,0.7349299685112239
7888,39202,28,-0.12311559400067969
7889,30025,13,3.8540885053256178
7890,29067,45,0.44401431072668207
7891,78202,48,0.29085321007659704
7892,78368,48,1.120694070287933
7893,27301,37,1.1664778141871743
7894,20640,24,-0.06176987945792871
7895,37190,47,0.9428760449239771
7896,30217,13,1.1803542005100789
7897,75076,48,0.4481754515296721
7898,28320,37,0.8894393333177218
7899,29541,45,2.615628523514901
7900,30536,13,1.4276542432902743
7901,70775,22,-0.9296602851204584
7902,20710,24,0.006896881406467631
7903,30755,13,1.4168527778326774
7904,27542,37,0.14866192596080097
7905,34431,12,2.51440844521474
7906,32046,12,2.1235953241404375
7907,42262,21,1.9308276566495906
7908,21029,24,0.4514403807615249
7909,31730,13,-0.8198324711098384
7910,35652,1,0.36283378669984284
7911,22172,51,0.4587688047611845
7912,27828,37,0.8953030974027676
7913,35068,1,4.21190822321459
7914,37877,47,-0.09519786445539415
7915,21793,24,0.27043829865361957
7916,37871,47,1.5353486588950274
7917,77094,48,2.7424087453256907
7918,33850,12,3.5368195075408497
7919,32064,12,3.5655382926404084
7920,29040,45,-1.3732346115592897
7921,75785,48,0.25471746010255647
7922,35127,1,0.9059360158546645
7923,77625,48,3.718373488860281
7924,27017,37,0.3348100729184332
7925,21629,24,-203.3145615446526
7926,36107,1,-0.315740278158288
7927,23024,51,1.8575574062345162
7928,28754,37,1.3751846921644777
7929,26070,54,0.5361253017459163
7930,74857,40,1.2002536163706692
7931,19933,10,0.5458764549673649
7932,33070,12,0.4138342879285726
7933,24230,51,-3.5257498585172766
7934,72916,5,1.5992252189399083
7935,30622,13,0.7165804042744924
7936,71251,22,-3.807786049142739
7937,37347,47,1.3997980077888372
7938,75442,48,
7939,78643,48,2.6364169292975848
7940,24416,51,-0.32317718305207155
7941,21219,24,3.062497171762882
7942,22611,51,-0.7208396151616502
7943,76446,48,0.7589614846828528
7944,22815,51,0.11873463717003364
7945,39154,28,0.9650467133907444
7946,30740,13,-1.0532294404806604
7947,35207,1,-0.2702705054021904
7948,70345,22,0.39191079337944407
7949,74015,40,1.3586421316226318
7950,71463,22,2.114666393852041
7951,30817,13,1.0843651701825232
7952,71101,22,2.2449196766601847
7953,79404,48,0.6862999937005363
7954,29172,45,1.2853010436956718
7955,37701,47,-0.42639048639740235
7956,30230,13,3.0222774806690067
7957,29160,45,-2.6477454429165324
7958,37385,47,-0.09122289899919815
7959,30566,13,4.08705966772349
7960,79103,48,-0.094881698545228
7961,32110,12,-1.2576907620292823
7962,75949,48,0.42651895447464033
7963,29330,45,1.893354819990432
7964,75783,48,1.8462233757384146
7965,72173,5,0.2861992924341224
7966,31643,13,-2926.608695654951
7967,75765,48,0.025969145668719818
7968,34434,12,-0.5166516017215501
7969,19945,10,2.5370411734048095
7970,21713,24,-0.5729623859336757
7971,78061,48,1.4894585210163194
7972,28785,37,1.0892057436404141
7973,25303,54,
7974,32340,12,-0.183131135927839
7975,30553,13,2.3402052898174652
7976,78942,48,2.710520435107199
7977,23230,51,0.4443259658954136
7978,33449,12,3.9241258842193885
7979,73134,40,0.44974400695795036
7980,23314,51,1.1695029231740426
7981,21032,24,1.9894328980541747
7982,31052,13,11.203445990722399
7983,22932,51,0.24803704750661182
7984,74851,40,0.5959588250445992
7985,36874,1,0.8476187888831532
7986,28204,37,1.2306755020743378
7987,73078,40,0.8549405498242635
7988,29927,45,0.10059431660150636
7989,42167,21,1.0594692384436313
7990,72176,5,0.7421056090800503
7991,70420,22,0.5295162911166255
7992,70392,22,0.4498445888669122
7993,72753,5,1.0824220551922508
7994,25702,54,-0.3497665805007904
7995,36323,1,0.6041024928395516
7996,36104,1,2.441241881677973
7997,30662,13,-0.3365982758661174
7998,33473,12,4.020312247601701
7999,32448,12,-0.7470041280167345
8000,77331,48,1.1211355676585695
8001,39845,13,1.6705711340254605
8002,36345,1,0.39666896859893686
8003,38105,47,0.34340566531890254
8004,27048,37,2.9217394124015734
8005,72031,5,0.8994621995312401
8006,39842,13,0.7642014325946981
8007,29322,45,2.0349746316292987
8008,35096,1,2.236923982033557
8009,35907,1,-0.1873834035790783
8010,38574,47,1.102620683628102
8011,22942,51,-0.491574853592096
8012,29449,45,0.4069407042325083
8013,30673,13,1.3891418547472396
8014,33567,12,-1.110463745229326
8015,79510,48,-0.9518264001818539
8016,38011,47,2.2748792014642962
8017,39652,28,0.9474774555203502
8018,22712,51,-0.0007727283219816704
8019,30742,13,1.6377840753668222
8020,27357,37,2.5518755843468024
8021,30666,13,2.417573628605515
8022,73439,40,2.409492184336278
8023,72370,5,5.887276154571162
8024,28741,37,4.313092791119552
8025,27051,37,-2.0152072465835897
8026,30633,13,3.7002909746362835
8027,31901,13,0.6406974884018551
8028,30187,13,1.7485485013764137
8029,36551,1,1.292927575654539
8030,70466,22,1.6670700590508123
8031,32833,12,-1.6397623754117672
8032,70437,22,4.734575397839138
8033,76078,48,
8034,28518,37,2.6655455614863452
8035,75147,48,
8036,30290,13,-0.2447113015284096
8037,27605,37,1.5080442044721167
8038,30814,13,3.152725537384736
8039,29851,45,2.166306473706749
8040,75704,48,0.25941271945866945
8041,35956,1,1.5607913586218023
8042,24091,51,0.9556292320927965
8043,39573,28,1.053152969111296
8044,36530,1,1.6592051078620262
8045,33841,12,-0.42546649174355694
8046,29472,45,0.08373558254153791
8047,41240,21,1.4643698037911534
8048,21783,24,1.1309681727131116
8049,27041,37,0.5725156859420045
8050,27569,37,-0.6454674855339984
8051,37331,47,-9.477716966380049
8052,38474,47,-0.1427689527590365
8053,35051,1,2.775175063356885
8054,70555,22,1.6598536512028559
8055,73065,40,-0.2681835984533188
8056,38824,28,2.6879183801563817
8057,32179,12,-1.6402615495609048
8058,35044,1,1.3863464084084773
8059,28468,37,-0.9436593880054087
8060,78101,48,4.160349360296743
8061,35218,1,0.2766040188230628
8062,35654,1,-0.27081018241498817
8063,33332,12,4.083096507590607
8064,76825,48,1.5165249545301962
8065,78736,48,1.9916315512753102
8066,19938,10,-64.00180451127802
8067,40380,21,2.8002021948786173
8068,28422,37,-0.39955761953183144
8069,37407,47,0.47616801080039967
8070,72081,5,1.495863422392674
8071,78657,48,0.3456456712245032
8072,24175,51,-2.8999974827357673
8073,30108,13,0.5608667010701005
8074,28305,37,5.768586903003455
8075,29148,45,1.644866247049568
8076,27589,37,0.03090755475971375
8077,78934,48,-0.01602040253929443
8078,27882,37,-3.510830953541831
8079,37058,47,0.7810865861062707
8080,75706,48,3.453262161667886
8081,28722,37,1.1996443928828149
8082,78834,48,-0.9305000926932656
8083,76539,48,4.567498853035635
8084,25413,54,2.0524539877300603
8085,72837,5,2.2102174403731856
8086,76704,48,0.7606074794306373
8087,27371,37,1.8984015694271577
8088,39191,28,1.126101574639896
8089,70129,22,1.417352531366576
8090,78009,48,-0.38700303158952165
8091,32266,12,3.8753171414535017
8092,37033,47,-0.5770436450743076
8093,28429,37,-0.4899611243087744
8094,32435,12,2.169847495078785
8095,23219,51,2.1134111653137713
8096,35759,1,0.35309261071854764
8097,76249,48,
8098,76711,48,1.3361989839590942
8099,35670,1,1.3949407568365386
8100,78538,48,
8101,23507,51,2.3714876373317884
8102,24590,51,1.231605114817341
8103,31779,13,1.4336236635144428
8104,35005,1,1.1759629245868222
8105,33597,12,2.771090980978314
8106,78257,48,2.174454921798543
8107,29655,45,0.6613858892018731
8108,74346,40,1.0411509604835925
8109,79364,48,1.838395559873083
8110,22560,51,0.276631538448973
8111,31808,13,3.9017757158854605
8112,38059,47,1.728977139832334
8113,22812,51,1.030577925302857
8114,79830,48,-0.1765170380242796
8115,28705,37,2.21589711533092
8116,28586,37,-1.323607515103234
8117,31329,13,0.3839248306682502
8118,70584,22,2.884593446986503
8119,76571,48,2.7182386450527574
8120,19939,10,2.0051870051870058
8121,78648,48,0.9265195368102487
8122,23120,51,4.1207270880455855
8123,73446,40,3.6524146461783156
8124,31302,13,-1.8007646114098177
8125,28398,37,1.0608171037295508
8126,41014,21,0.39847489422952237
8127,72007,5,3.7055419950094164
8128,25430,54,3.6325636483696186
8129,30288,13,0.03312685741214208
8130,23824,51,0.7820278061590221
8131,24319,51,3.695907111966883
8132,77371,48,0.13972131895001028
8133,38651,28,0.8192499255033843
8134,33956,12,1.5508300929052077
8135,32626,12,-0.030027334666069157
8136,37820,47,1.0175003904752444
8137,30535,13,2.199942529767784
8138,75454,48,
8139,78722,48,2.1669955501981244
8140,33128,12,-0.1068574948821683
8141,21797,24,1.7371400058180895
8142,25443,54,1.7573553303216731
8143,77480,48,0.4346287655815553
8144,20736,24,4.242538566778715
8145,28040,37,0.2875255453142595
8146,30554,13,1.6584463986293063
8147,78733,48,1.8342780933817218
8148,41008,21,1.7857133355503825
8149,28782,37,1.363115579518904
8150,30002,13,0.5949858376213182
8151,75495,48,1.3869885735348315
8152,76634,48,0.7918029090654015
8153,27557,37,0.08368386560707339
8154,76655,48,1.931900920542136
8155,29385,45,2.698747657248609
8156,37708,47,1.2997358967441466
8157,37080,47,-0.5385657221149878
8158,73105,40,0.24987026516974292
8159,36350,1,2.35429847413472
8160,75210,48,
8161,71328,22,7.819840303637929
8162,42129,21,2.2857142857142856
8163,28530,37,0.26946622554510696
8164,21851,24,0.2991537743768848
8165,24013,51,1.2034033412487302
8166,36607,1,2.834184821661232
8167,24630,51,1.8611731677902779
8168,31308,13,0.12050485301305774
8169,77486,48,1.7499670122348945
8170,77864,48,1.371975569061493
8171,39556,28,5.115522188593215
8172,78112,48,0.34567196248084037
8173,34433,12,3.1435703090663334
8174,33762,12,-0.1053472604338858
8175,77859,48,2.794599081688241
8176,28128,37,2.9293308760986645
8177,29376,45,1.0613663631872394
8178,21619,24,1.175432316245394
8179,75789,48,-0.8580491038771033
8180,27954,37,-0.3142495936427673
8181,36310,1,2.390372506804242
8182,35151,1,-0.9812528991820065
8183,76060,48,
8184,78252,48,2.8176571652943787
8185,28107,37,1.6286481703460767
8186,71075,22,2.217026501585997
8187,73084,40,1.1514367862374615
8188,32820,12,0.1457928414550167
8189,24558,51,1.139250384281044
8190,29835,45,0.4342947571704442
8191,38544,47,0.7374564402835885
8192,74044,40,0.3141618131172448
8193,70087,22,-0.3863449730878857
8194,75457,48,1.1716108085357968
8195,77547,48,0.7722492147409628
8196,24609,51,1.5437417211996607
8197,37330,47,0.4136455801017002
8198,29123,45,-0.164509259528448
8199,30646,13,2.569712887858891
8200,32040,12,0.16464301817716906
8201,72734,5,1.1681762678750705
8202,24550,51,0.33735226461489765
8203,28127,37,2.2592429827048495
8204,76043,48,
8205,36522,1,1.7158522911221508
8206,40359,21,1.0512909876953773
8207,35953,1,-0.44760888118659437
8208,28759,37,-0.22889020022231668
8209,70084,22,0.33873724605948363
8210,37890,47,1.07099549888537
8211,34956,12,0.27074165267491185
8212,33548,12,2.146666306874111
8213,25438,54,2.5595606192417746
8214,30683,13,0.5445294193382236
8215,27823,37,1.6029490616621973
8216,37915,47,1.96151101279451
8217,74331,40,1.2749655786830818
8218,31833,13,0.1380590659808564
8219,37187,47,0.36257721764703726
8220,36603,1,-0.07634573321436144
8221,23168,51,0.09079056699345993
8222,75167,48,
8223,71103,22,4.422510999693032
8224,28080,37,-0.33518310183937566
8225,20634,24,6.561568680574364
8226,29477,45,0.47162237691174247
8227,37916,47,2.183218762338965
8228,40202,21,0.04342703881487422
8229,28651,37,0.7004694344100669
8230,23517,51,4.067987813246231
8231,26037,54,1.1840229046202215
8232,79411,48,1.9612151996100962
8233,35622,1,5.031364027715138
8234,28371,37,10.386509108813408
8235,27313,37,-0.4305494256062361
8236,79401,48,1.1552983458935786
8237,28174,37,0.20356754713737288
8238,34602,12,2.01271084528177
8239,76661,48,0.2064258502587542
8240,30176,13,1.8679273147233983
8241,39218,28,1.1448040303257638
8242,27306,37,1.876632793317325
8243,32618,12,2.6693831970095454
8244,28339,37,-0.8411284696873845
8245,23523,51,-1.0015482966241889
8246,35748,1,1.1852348453359436
8247,73103,40,1.9399212830725598
8248,28605,37,2.4555436016093624
8249,79382,48,1.8611631461508626
8250,42127,21,10.27568922305764
8251,70533,22,0.624747685111018
8252,27316,37,0.7853391913515414
8253,75440,48,1.0265493554060228
8254,29676,45,6.1911961886286635
8255,79922,48,-21.457813646368255
8256,70374,22,11.323529411764671
8257,70373,22,9.94991840857873
8258,28383,37,1.4384457136670001
8259,77665,48,-1.3586011685305497
8260,33036,12,1.8395855340336646
8261,37380,47,0.5158587932453992
8262,70462,22,2.240743586741215
8263,23141,51,1.8925753208544032
8264,20841,24,2.4242789854735247
8265,32234,12,1.15949203529103
8266,39576,28,8.41067568098739
8267,75140,48,0.4493027963303494
8268,20181,51,2.4157805530148115
8269,21226,24,1.97422546706316
8270,29842,45,0.7266698887867729
8271,35905,1,1.2758469794329659
8272,30145,13,0.9593812691548861
8273,36549,1,1.2282292493105131
8274,32113,12,-1.324747696721926
8275,23924,51,0.39391030236158153
8276,27505,37,1.7221654418325474
8277,74959,40,1.8829973792344787
8278,21035,24,1.9351590277328863
8279,30415,13,0.8897550635892604
8280,70092,22,-0.041080159337122134
8281,27583,37,0.3277093485050137
8282,31714,13,3.8124376228463
8283,42029,21,0.8544728965746602
8284,32465,12,0.46942557872584556
